date,region,deaths
2020-05-05 17:00:00,Friuli Venezia Giulia,303
2020-05-05 17:00:00,Lazio,534
2020-05-05 17:00:00,Liguria,1232
2020-05-05 17:00:00,Lombardia,14389
2020-05-05 17:00:00,Marche,936
2020-05-05 17:00:00,Molise,22
2020-05-05 17:00:00,P.A. Bolzano,286
2020-05-05 17:00:00,P.A. Trento,433
2020-05-05 17:00:00,Piemonte,3216
2020-05-05 17:00:00,Puglia,433
2020-05-05 17:00:00,Sardegna,119
2020-05-05 17:00:00,Sicilia,247
2020-05-05 17:00:00,Toscana,889
2020-05-05 17:00:00,Umbria,70
2020-05-05 17:00:00,Valle d'Aosta,139
2020-05-05 17:00:00,Veneto,1545
2020-05-06 17:00:00,Abruzzo,341
2020-05-06 17:00:00,Basilicata,25
2020-05-06 17:00:00,Calabria,89
2020-05-06 17:00:00,Campania,376
2020-05-06 17:00:00,Emilia-Romagna,3737
2020-05-06 17:00:00,Friuli Venezia Giulia,306
2020-05-06 17:00:00,Lazio,538
2020-05-06 17:00:00,Liguria,1243
2020-05-06 17:00:00,Lombardia,14611
2020-05-06 17:00:00,Marche,943
2020-05-06 17:00:00,Molise,22
2020-05-06 17:00:00,P.A. Bolzano,286
2020-05-06 17:00:00,P.A. Trento,437
2020-05-06 17:00:00,Piemonte,3247
2020-05-06 17:00:00,Puglia,438
2020-05-06 17:00:00,Sardegna,119
2020-05-06 17:00:00,Sicilia,250
2020-05-06 17:00:00,Toscana,899
2020-05-06 17:00:00,Umbria,70
2020-05-06 17:00:00,Valle d'Aosta,139
2020-05-06 17:00:00,Veneto,1568
2020-05-07 17:00:00,Abruzzo,348
2020-05-07 17:00:00,Basilicata,26
2020-05-07 17:00:00,Calabria,89
2020-05-07 17:00:00,Campania,379
2020-05-07 17:00:00,Emilia-Romagna,3766
2020-05-07 17:00:00,Friuli Venezia Giulia,308
2020-05-07 17:00:00,Lazio,543
2020-05-07 17:00:00,Liguria,1254
2020-05-07 17:00:00,Lombardia,14745
2020-05-07 17:00:00,Marche,948
2020-05-07 17:00:00,Molise,22
2020-05-07 17:00:00,P.A. Bolzano,286
2020-05-07 17:00:00,P.A. Trento,438
2020-05-07 17:00:00,Piemonte,3282
2020-05-07 17:00:00,Puglia,441
2020-05-07 17:00:00,Sardegna,119
2020-05-07 17:00:00,Sicilia,251
2020-05-07 17:00:00,Toscana,915
2020-05-07 17:00:00,Umbria,70
2020-05-07 17:00:00,Valle d'Aosta,139
2020-05-07 17:00:00,Veneto,1589
2020-05-08 17:00:00,Abruzzo,351
2020-05-08 17:00:00,Basilicata,26
2020-05-08 17:00:00,Calabria,90
2020-05-08 17:00:00,Campania,386
2020-05-08 17:00:00,Emilia-Romagna,3797
2020-05-08 17:00:00,Friuli Venezia Giulia,308
2020-05-08 17:00:00,Lazio,549
2020-05-08 17:00:00,Liguria,1265
2020-05-08 17:00:00,Lombardia,14839
2020-05-08 17:00:00,Marche,954
2020-05-08 17:00:00,Molise,22
2020-05-08 17:00:00,P.A. Bolzano,289
2020-05-08 17:00:00,P.A. Trento,438
2020-05-08 17:00:00,Piemonte,3305
2020-05-08 17:00:00,Puglia,443
2020-05-08 17:00:00,Sardegna,119
2020-05-08 17:00:00,Sicilia,253
2020-05-08 17:00:00,Toscana,930
2020-05-08 17:00:00,Umbria,71
2020-05-08 17:00:00,Valle d'Aosta,139
2020-05-08 17:00:00,Veneto,1627
2020-05-09 17:00:00,Abruzzo,355
2020-05-09 17:00:00,Basilicata,27
2020-05-09 17:00:00,Calabria,90
2020-05-09 17:00:00,Campania,388
2020-05-09 17:00:00,Emilia-Romagna,3827
2020-05-09 17:00:00,Friuli Venezia Giulia,308
2020-05-09 17:00:00,Lazio,553
2020-05-09 17:00:00,Liguria,1276
2020-05-09 17:00:00,Lombardia,14924
2020-05-09 17:00:00,Marche,958
2020-05-09 17:00:00,Molise,22
2020-05-09 17:00:00,P.A. Bolzano,290
2020-05-09 17:00:00,P.A. Trento,438
2020-05-09 17:00:00,Piemonte,3331
2020-05-09 17:00:00,Puglia,443
2020-05-09 17:00:00,Sardegna,119
2020-05-09 17:00:00,Sicilia,256
2020-05-09 17:00:00,Toscana,937
2020-05-09 17:00:00,Umbria,71
2020-05-09 17:00:00,Valle d'Aosta,139
2020-05-09 17:00:00,Veneto,1643
2020-05-10 17:00:00,Abruzzo,359
2020-05-10 17:00:00,Basilicata,27
2020-05-10 17:00:00,Calabria,91
2020-05-10 17:00:00,Campania,391
2020-05-10 17:00:00,Emilia-Romagna,3845
2020-05-10 17:00:00,Friuli Venezia Giulia,310
2020-05-10 17:00:00,Lazio,557
2020-05-10 17:00:00,Liguria,1281
2020-05-10 17:00:00,Lombardia,14986
2020-05-10 17:00:00,Marche,960
2020-05-10 17:00:00,Molise,22
2020-05-10 17:00:00,P.A. Bolzano,290
2020-05-10 17:00:00,P.A. Trento,441
2020-05-10 17:00:00,Piemonte,3367
2020-05-10 17:00:00,Puglia,448
2020-05-10 17:00:00,Sardegna,120
2020-05-10 17:00:00,Sicilia,256
2020-05-10 17:00:00,Toscana,942
2020-05-10 17:00:00,Umbria,71
2020-05-10 17:00:00,Valle d'Aosta,139
2020-05-10 17:00:00,Veneto,1657
2020-05-11 17:00:00,Abruzzo,366
2020-05-11 17:00:00,Basilicata,27
2020-05-11 17:00:00,Calabria,93
2020-05-11 17:00:00,Campania,392
2020-05-11 17:00:00,Emilia-Romagna,3867
2020-05-11 17:00:00,Friuli Venezia Giulia,312
2020-05-11 17:00:00,Lazio,562
2020-05-11 17:00:00,Liguria,1293
2020-05-11 17:00:00,Lombardia,15054
2020-05-11 17:00:00,Marche,964
2020-05-11 17:00:00,Molise,22
2020-05-11 17:00:00,P.A. Bolzano,290
2020-05-11 17:00:00,P.A. Trento,443
2020-05-11 17:00:00,Piemonte,3400
2020-05-11 17:00:00,Puglia,451
2020-05-11 17:00:00,Sardegna,120
2020-05-11 17:00:00,Sicilia,257
2020-05-11 17:00:00,Toscana,950
2020-05-11 17:00:00,Umbria,71
2020-05-11 17:00:00,Valle d'Aosta,139
2020-05-11 17:00:00,Veneto,1666
2020-05-12 17:00:00,Abruzzo,370
2020-05-12 17:00:00,Basilicata,27
2020-05-12 17:00:00,Calabria,93
2020-05-12 17:00:00,Campania,393
2020-05-12 17:00:00,Emilia-Romagna,3885
2020-05-12 17:00:00,Friuli Venezia Giulia,313
2020-05-12 17:00:00,Lazio,566
2020-05-12 17:00:00,Liguria,1301
2020-05-12 17:00:00,Lombardia,15116
2020-05-12 17:00:00,Marche,969
2020-05-12 17:00:00,Molise,22
2020-05-12 17:00:00,P.A. Bolzano,290
2020-05-12 17:00:00,P.A. Trento,445
2020-05-12 17:00:00,Piemonte,3428
2020-05-12 17:00:00,Puglia,456
2020-05-12 17:00:00,Sardegna,120
2020-05-12 17:00:00,Sicilia,261
2020-05-12 17:00:00,Toscana,959
2020-05-12 17:00:00,Umbria,71
2020-05-12 17:00:00,Valle d'Aosta,140
2020-05-12 17:00:00,Veneto,1686
2020-05-13 17:00:00,Abruzzo,375
2020-05-13 17:00:00,Basilicata,27
2020-05-13 17:00:00,Calabria,93
2020-05-13 17:00:00,Campania,394
2020-05-13 17:00:00,Emilia-Romagna,3905
2020-05-13 17:00:00,Friuli Venezia Giulia,316
2020-05-13 17:00:00,Lazio,577
2020-05-13 17:00:00,Liguria,1314
2020-05-13 17:00:00,Lombardia,15185
2020-05-13 17:00:00,Marche,971
2020-05-13 17:00:00,Molise,22
2020-05-13 17:00:00,P.A. Bolzano,290
2020-05-13 17:00:00,P.A. Trento,446
2020-05-13 17:00:00,Piemonte,3460
2020-05-13 17:00:00,Puglia,460
2020-05-13 17:00:00,Sardegna,120
2020-05-13 17:00:00,Sicilia,262
2020-05-13 17:00:00,Toscana,964
2020-05-13 17:00:00,Umbria,72
2020-05-13 17:00:00,Valle d'Aosta,141
2020-05-13 17:00:00,Veneto,1712
2020-05-14 17:00:00,Abruzzo,379
2020-05-14 17:00:00,Basilicata,27
2020-05-14 17:00:00,Calabria,95
2020-05-14 17:00:00,Campania,394
2020-05-14 17:00:00,Emilia-Romagna,3930
2020-05-14 17:00:00,Friuli Venezia Giulia,317
2020-05-14 17:00:00,Lazio,595
2020-05-14 17:00:00,Liguria,1329
2020-05-14 17:00:00,Lombardia,15296
2020-05-14 17:00:00,Marche,974
2020-05-14 17:00:00,Molise,22
2020-05-14 17:00:00,P.A. Bolzano,290
2020-05-14 17:00:00,P.A. Trento,448
2020-05-14 17:00:00,Piemonte,3493
2020-05-14 17:00:00,Puglia,461
2020-05-14 17:00:00,Sardegna,125
2020-05-14 17:00:00,Sicilia,263
2020-05-14 17:00:00,Toscana,973
2020-05-14 17:00:00,Umbria,73
2020-05-14 17:00:00,Valle d'Aosta,141
2020-05-14 17:00:00,Veneto,1743
2020-05-15 17:00:00,Abruzzo,381
2020-05-15 17:00:00,Basilicata,27
2020-05-15 17:00:00,Calabria,95
2020-05-15 17:00:00,Campania,396
2020-05-15 17:00:00,Emilia-Romagna,3943
2020-05-15 17:00:00,Friuli Venezia Giulia,318
2020-05-15 17:00:00,Lazio,604
2020-05-15 17:00:00,Liguria,1336
2020-05-15 17:00:00,Lombardia,15411
2020-05-15 17:00:00,Marche,977
2020-05-15 17:00:00,Molise,22
2020-05-15 17:00:00,P.A. Bolzano,290
2020-05-15 17:00:00,P.A. Trento,451
2020-05-15 17:00:00,Piemonte,3557
2020-05-15 17:00:00,Puglia,461
2020-05-15 17:00:00,Sardegna,125
2020-05-15 17:00:00,Sicilia,263
2020-05-15 17:00:00,Toscana,976
2020-05-15 17:00:00,Umbria,73
2020-05-15 17:00:00,Valle d'Aosta,142
2020-05-15 17:00:00,Veneto,1762
2020-05-16 17:00:00,Abruzzo,383
2020-05-16 17:00:00,Basilicata,27
2020-05-16 17:00:00,Calabria,95
2020-05-16 17:00:00,Campania,396
2020-05-16 17:00:00,Emilia-Romagna,3960
2020-05-16 17:00:00,Friuli Venezia Giulia,319
2020-05-16 17:00:00,Lazio,616
2020-05-16 17:00:00,Liguria,1346
2020-05-16 17:00:00,Lombardia,15450
2020-05-16 17:00:00,Marche,982
2020-05-16 17:00:00,Molise,22
2020-05-16 17:00:00,P.A. Bolzano,290
2020-05-16 17:00:00,P.A. Trento,453
2020-05-16 17:00:00,Piemonte,3594
2020-05-16 17:00:00,Puglia,463
2020-05-16 17:00:00,Sardegna,125
2020-05-16 17:00:00,Sicilia,265
2020-05-16 17:00:00,Toscana,979
2020-05-16 17:00:00,Umbria,73
2020-05-16 17:00:00,Valle d'Aosta,142
2020-05-16 17:00:00,Veneto,1783
2020-05-17 17:00:00,Abruzzo,385
2020-05-17 17:00:00,Basilicata,27
2020-05-17 17:00:00,Calabria,95
2020-05-17 17:00:00,Campania,396
2020-05-17 17:00:00,Emilia-Romagna,3973
2020-05-17 17:00:00,Friuli Venezia Giulia,319
2020-05-17 17:00:00,Lazio,622
2020-05-17 17:00:00,Liguria,1355
2020-05-17 17:00:00,Lombardia,15519
2020-05-17 17:00:00,Marche,984
2020-05-17 17:00:00,Molise,22
2020-05-17 17:00:00,P.A. Bolzano,290
2020-05-17 17:00:00,P.A. Trento,453
2020-05-17 17:00:00,Piemonte,3612
2020-05-17 17:00:00,Puglia,470
2020-05-17 17:00:00,Sardegna,125
2020-05-17 17:00:00,Sicilia,267
2020-05-17 17:00:00,Toscana,984
2020-05-17 17:00:00,Umbria,73
2020-05-17 17:00:00,Valle d'Aosta,143
2020-05-17 17:00:00,Veneto,1794
2020-05-18 17:00:00,Abruzzo,388
2020-05-18 17:00:00,Basilicata,27
2020-05-18 17:00:00,Calabria,95
2020-05-18 17:00:00,Campania,399
2020-05-18 17:00:00,Emilia-Romagna,3986
2020-05-18 17:00:00,Friuli Venezia Giulia,320
2020-05-18 17:00:00,Lazio,628
2020-05-18 17:00:00,Liguria,1367
2020-05-18 17:00:00,Lombardia,15543
2020-05-18 17:00:00,Marche,984
2020-05-18 17:00:00,Molise,22
2020-05-18 17:00:00,P.A. Bolzano,291
2020-05-18 17:00:00,P.A. Trento,453
2020-05-18 17:00:00,Piemonte,3632
2020-05-18 17:00:00,Puglia,471
2020-05-18 17:00:00,Sardegna,126
2020-05-18 17:00:00,Sicilia,267
2020-05-18 17:00:00,Toscana,989
2020-05-18 17:00:00,Umbria,73
2020-05-18 17:00:00,Valle d'Aosta,143
2020-05-18 17:00:00,Veneto,1803
2020-05-19 17:00:00,Abruzzo,389
2020-05-19 17:00:00,Basilicata,27
2020-05-19 17:00:00,Calabria,95
2020-05-19 17:00:00,Campania,399
2020-05-19 17:00:00,Emilia-Romagna,3997
2020-05-19 17:00:00,Friuli Venezia Giulia,320
2020-05-19 17:00:00,Lazio,640
2020-05-19 17:00:00,Liguria,1376
2020-05-19 17:00:00,Lombardia,15597
2020-05-19 17:00:00,Marche,986
2020-05-19 17:00:00,Molise,22
2020-05-19 17:00:00,P.A. Bolzano,291
2020-05-19 17:00:00,P.A. Trento,455
2020-05-19 17:00:00,Piemonte,3679
2020-05-19 17:00:00,Puglia,473
2020-05-19 17:00:00,Sardegna,126
2020-05-19 17:00:00,Sicilia,268
2020-05-19 17:00:00,Toscana,992
2020-05-19 17:00:00,Umbria,74
2020-05-19 17:00:00,Valle d'Aosta,143
2020-05-19 17:00:00,Veneto,1820
2020-05-20 17:00:00,Abruzzo,389
2020-05-20 17:00:00,Basilicata,27
2020-05-20 17:00:00,Calabria,96
2020-05-20 17:00:00,Campania,401
2020-05-20 17:00:00,Emilia-Romagna,4008
2020-05-20 17:00:00,Friuli Venezia Giulia,322
2020-05-20 17:00:00,Lazio,647
2020-05-20 17:00:00,Liguria,1386
2020-05-20 17:00:00,Lombardia,15662
2020-05-20 17:00:00,Marche,987
2020-05-20 17:00:00,Molise,22
2020-05-20 17:00:00,P.A. Bolzano,291
2020-05-20 17:00:00,P.A. Trento,455
2020-05-20 17:00:00,Piemonte,3718
2020-05-20 17:00:00,Puglia,478
2020-05-20 17:00:00,Sardegna,126
2020-05-20 17:00:00,Sicilia,268
2020-05-20 17:00:00,Toscana,998
2020-05-20 17:00:00,Umbria,74
2020-05-20 17:00:00,Valle d'Aosta,143
2020-05-20 17:00:00,Veneto,1832
2020-05-21 17:00:00,Abruzzo,391
2020-05-21 17:00:00,Basilicata,27
2020-05-21 17:00:00,Calabria,96
2020-05-21 17:00:00,Campania,403
2020-05-21 17:00:00,Emilia-Romagna,4025
2020-05-21 17:00:00,Friuli Venezia Giulia,323
2020-05-21 17:00:00,Lazio,662
2020-05-21 17:00:00,Liguria,1397
2020-05-21 17:00:00,Lombardia,15727
2020-05-21 17:00:00,Marche,990
2020-05-21 17:00:00,Molise,22
2020-05-21 17:00:00,P.A. Bolzano,291
2020-05-21 17:00:00,P.A. Trento,455
2020-05-21 17:00:00,Piemonte,3742
2020-05-21 17:00:00,Puglia,478
2020-05-21 17:00:00,Sardegna,127
2020-05-21 17:00:00,Sicilia,268
2020-05-21 17:00:00,Toscana,1004
2020-05-21 17:00:00,Umbria,74
2020-05-21 17:00:00,Valle d'Aosta,143
2020-05-21 17:00:00,Veneto,1841
2020-05-22 17:00:00,Abruzzo,394
2020-05-22 17:00:00,Basilicata,27
2020-05-22 17:00:00,Calabria,96
2020-05-22 17:00:00,Campania,404
2020-05-22 17:00:00,Emilia-Romagna,4037
2020-05-22 17:00:00,Friuli Venezia Giulia,325
2020-05-22 17:00:00,Lazio,669
2020-05-22 17:00:00,Liguria,1407
2020-05-22 17:00:00,Lombardia,15784
2020-05-22 17:00:00,Marche,990
2020-05-22 17:00:00,Molise,22
2020-05-22 17:00:00,P.A. Bolzano,291
2020-05-22 17:00:00,P.A. Trento,455
2020-05-22 17:00:00,Piemonte,3757
2020-05-22 17:00:00,Puglia,482
2020-05-22 17:00:00,Sardegna,128
2020-05-22 17:00:00,Sicilia,268
2020-05-22 17:00:00,Toscana,1009
2020-05-22 17:00:00,Umbria,74
2020-05-22 17:00:00,Valle d'Aosta,143
2020-05-22 17:00:00,Veneto,1854
2020-05-23 17:00:00,Abruzzo,394
2020-05-23 17:00:00,Basilicata,27
2020-05-23 17:00:00,Calabria,96
2020-05-23 17:00:00,Campania,404
2020-05-23 17:00:00,Emilia-Romagna,4047
2020-05-23 17:00:00,Friuli Venezia Giulia,327
2020-05-23 17:00:00,Lazio,676
2020-05-23 17:00:00,Liguria,1414
2020-05-23 17:00:00,Lombardia,15840
2020-05-23 17:00:00,Marche,993
2020-05-23 17:00:00,Molise,22
2020-05-23 17:00:00,P.A. Bolzano,291
2020-05-23 17:00:00,P.A. Trento,456
2020-05-23 17:00:00,Piemonte,3771
2020-05-23 17:00:00,Puglia,486
2020-05-23 17:00:00,Sardegna,129
2020-05-23 17:00:00,Sicilia,269
2020-05-23 17:00:00,Toscana,1011
2020-05-23 17:00:00,Umbria,74
2020-05-23 17:00:00,Valle d'Aosta,143
2020-05-23 17:00:00,Veneto,1865
2020-05-24 17:00:00,Abruzzo,398
2020-05-24 17:00:00,Basilicata,27
2020-05-24 17:00:00,Calabria,96
2020-05-24 17:00:00,Campania,405
2020-05-24 17:00:00,Emilia-Romagna,4055
2020-05-24 17:00:00,Friuli Venezia Giulia,329
2020-05-24 17:00:00,Lazio,684
2020-05-24 17:00:00,Liguria,1419
2020-05-24 17:00:00,Lombardia,15840
2020-05-24 17:00:00,Marche,994
2020-05-24 17:00:00,Molise,22
2020-05-24 17:00:00,P.A. Bolzano,291
2020-05-24 17:00:00,P.A. Trento,457
2020-05-24 17:00:00,Piemonte,3783
2020-05-24 17:00:00,Puglia,487
2020-05-24 17:00:00,Sardegna,129
2020-05-24 17:00:00,Sicilia,269
2020-05-24 17:00:00,Toscana,1013
2020-05-24 17:00:00,Umbria,75
2020-05-24 17:00:00,Valle d'Aosta,143
2020-05-24 17:00:00,Veneto,1869
2020-05-25 17:00:00,Abruzzo,400
2020-05-25 17:00:00,Basilicata,27
2020-05-25 17:00:00,Calabria,96
2020-05-25 17:00:00,Campania,405
2020-05-25 17:00:00,Emilia-Romagna,4068
2020-05-25 17:00:00,Friuli Venezia Giulia,329
2020-05-25 17:00:00,Lazio,688
2020-05-25 17:00:00,Liguria,1425
2020-05-25 17:00:00,Lombardia,15874
2020-05-25 17:00:00,Marche,995
2020-05-25 17:00:00,Molise,22
2020-05-25 17:00:00,P.A. Bolzano,291
2020-05-25 17:00:00,P.A. Trento,458
2020-05-25 17:00:00,Piemonte,3798
2020-05-25 17:00:00,Puglia,491
2020-05-25 17:00:00,Sardegna,129
2020-05-25 17:00:00,Sicilia,270
2020-05-25 17:00:00,Toscana,1015
2020-05-25 17:00:00,Umbria,75
2020-05-25 17:00:00,Valle d'Aosta,143
2020-05-25 17:00:00,Veneto,1878
2020-05-26 17:00:00,Abruzzo,400
2020-05-26 17:00:00,Basilicata,27
2020-05-26 17:00:00,Calabria,96
2020-05-26 17:00:00,Campania,405
2020-05-26 17:00:00,Emilia-Romagna,4076
2020-05-26 17:00:00,Friuli Venezia Giulia,329
2020-05-26 17:00:00,Lazio,693
2020-05-26 17:00:00,Liguria,1431
2020-05-26 17:00:00,Lombardia,15896
2020-05-26 17:00:00,Marche,996
2020-05-26 17:00:00,Molise,22
2020-05-26 17:00:00,P.A. Bolzano,291
2020-05-26 17:00:00,P.A. Trento,461
2020-05-26 17:00:00,Piemonte,3812
2020-05-26 17:00:00,Puglia,494
2020-05-26 17:00:00,Sardegna,130
2020-05-26 17:00:00,Sicilia,271
2020-05-26 17:00:00,Toscana,1021
2020-05-26 17:00:00,Umbria,75
2020-05-26 17:00:00,Valle d'Aosta,143
2020-05-26 17:00:00,Veneto,1886
2020-05-27 17:00:00,Abruzzo,400
2020-05-27 17:00:00,Basilicata,27
2020-05-27 17:00:00,Calabria,96
2020-05-27 17:00:00,Campania,406
2020-05-27 17:00:00,Emilia-Romagna,4083
2020-05-27 17:00:00,Friuli Venezia Giulia,331
2020-05-27 17:00:00,Lazio,701
2020-05-27 17:00:00,Liguria,1438
2020-05-27 17:00:00,Lombardia,15954
2020-05-27 17:00:00,Marche,996
2020-05-27 17:00:00,Molise,22
2020-05-27 17:00:00,P.A. Bolzano,291
2020-05-27 17:00:00,P.A. Trento,462
2020-05-27 17:00:00,Piemonte,3828
2020-05-27 17:00:00,Puglia,495
2020-05-27 17:00:00,Sardegna,130
2020-05-27 17:00:00,Sicilia,272
2020-05-27 17:00:00,Toscana,1027
2020-05-27 17:00:00,Umbria,75
2020-05-27 17:00:00,Valle d'Aosta,143
2020-05-27 17:00:00,Veneto,1895
2020-05-28 17:00:00,Abruzzo,402
2020-05-28 17:00:00,Basilicata,27
2020-05-28 17:00:00,Calabria,96
2020-05-28 17:00:00,Campania,410
2020-05-28 17:00:00,Emilia-Romagna,4094
2020-05-28 17:00:00,Friuli Venezia Giulia,333
2020-05-28 17:00:00,Lazio,708
2020-05-28 17:00:00,Liguria,1445
2020-05-28 17:00:00,Lombardia,15974
2020-05-28 17:00:00,Marche,997
2020-05-28 17:00:00,Molise,22
2020-05-28 17:00:00,P.A. Bolzano,291
2020-05-28 17:00:00,P.A. Trento,462
2020-05-28 17:00:00,Piemonte,3838
2020-05-28 17:00:00,Puglia,496
2020-05-28 17:00:00,Sardegna,130
2020-05-28 17:00:00,Sicilia,272
2020-05-28 17:00:00,Toscana,1029
2020-05-28 17:00:00,Umbria,75
2020-05-28 17:00:00,Valle d'Aosta,143
2020-05-28 17:00:00,Veneto,1898
2020-05-29 17:00:00,Abruzzo,404
2020-05-29 17:00:00,Basilicata,27
2020-05-29 17:00:00,Calabria,97
2020-05-29 17:00:00,Campania,411
2020-05-29 17:00:00,Emilia-Romagna,4102
2020-05-29 17:00:00,Friuli Venezia Giulia,333
2020-05-29 17:00:00,Lazio,721
2020-05-29 17:00:00,Liguria,1452
2020-05-29 17:00:00,Lombardia,16012
2020-05-29 17:00:00,Marche,986
2020-05-29 17:00:00,Molise,22
2020-05-29 17:00:00,P.A. Bolzano,291
2020-05-29 17:00:00,P.A. Trento,462
2020-05-29 17:00:00,Piemonte,3851
2020-05-29 17:00:00,Puglia,500
2020-05-29 17:00:00,Sardegna,130
2020-05-29 17:00:00,Sicilia,272
2020-05-29 17:00:00,Toscana,1031
2020-05-29 17:00:00,Umbria,76
2020-05-29 17:00:00,Valle d'Aosta,143
2020-05-29 17:00:00,Veneto,1906
2020-05-30 17:00:00,Abruzzo,404
2020-05-30 17:00:00,Basilicata,27
2020-05-30 17:00:00,Calabria,97
2020-05-30 17:00:00,Campania,411
2020-05-30 17:00:00,Emilia-Romagna,4107
2020-05-30 17:00:00,Friuli Venezia Giulia,333
2020-05-30 17:00:00,Lazio,728
2020-05-30 17:00:00,Liguria,1459
2020-05-30 17:00:00,Lombardia,16079
2020-05-30 17:00:00,Marche,987
2020-05-30 17:00:00,Molise,22
2020-05-30 17:00:00,P.A. Bolzano,291
2020-05-30 17:00:00,P.A. Trento,462
2020-05-30 17:00:00,Piemonte,3858
2020-05-30 17:00:00,Puglia,500
2020-05-30 17:00:00,Sardegna,130
2020-05-30 17:00:00,Sicilia,273
2020-05-30 17:00:00,Toscana,1037
2020-05-30 17:00:00,Umbria,76
2020-05-30 17:00:00,Valle d'Aosta,143
2020-05-30 17:00:00,Veneto,1916
2020-05-31 17:00:00,Abruzzo,405
2020-05-31 17:00:00,Basilicata,27
2020-05-31 17:00:00,Calabria,97
2020-05-31 17:00:00,Campania,412
2020-05-31 17:00:00,Emilia-Romagna,4114
2020-05-31 17:00:00,Friuli Venezia Giulia,333
2020-05-31 17:00:00,Lazio,735
2020-05-31 17:00:00,Liguria,1465
2020-05-31 17:00:00,Lombardia,16112
2020-05-31 17:00:00,Marche,987
2020-05-31 17:00:00,Molise,22
2020-05-31 17:00:00,P.A. Bolzano,291
2020-05-31 17:00:00,P.A. Trento,462
2020-05-31 17:00:00,Piemonte,3867
2020-05-31 17:00:00,Puglia,504
2020-05-31 17:00:00,Sardegna,130
2020-05-31 17:00:00,Sicilia,274
2020-05-31 17:00:00,Toscana,1041
2020-05-31 17:00:00,Umbria,76
2020-05-31 17:00:00,Valle d'Aosta,143
2020-05-31 17:00:00,Veneto,1918
2020-06-01 17:00:00,Abruzzo,408
2020-06-01 17:00:00,Basilicata,27
2020-06-01 17:00:00,Calabria,97
2020-06-01 17:00:00,Campania,413
2020-06-01 17:00:00,Emilia-Romagna,4124
2020-06-01 17:00:00,Friuli Venezia Giulia,335
2020-06-01 17:00:00,Lazio,739
2020-06-01 17:00:00,Liguria,1467
2020-06-01 17:00:00,Lombardia,16131
2020-06-01 17:00:00,Marche,987
2020-06-01 17:00:00,Molise,22
2020-06-01 17:00:00,P.A. Bolzano,291
2020-06-01 17:00:00,P.A. Trento,462
2020-06-01 17:00:00,Piemonte,3876
2020-06-01 17:00:00,Puglia,506
2020-06-01 17:00:00,Sardegna,131
2020-06-01 17:00:00,Sicilia,274
2020-06-01 17:00:00,Toscana,1048
2020-06-01 17:00:00,Umbria,76
2020-06-01 17:00:00,Valle d'Aosta,143
2020-06-01 17:00:00,Veneto,1918
2020-06-02 17:00:00,Abruzzo,413
2020-06-02 17:00:00,Basilicata,27
2020-06-02 17:00:00,Calabria,97
2020-06-02 17:00:00,Campania,415
2020-06-02 17:00:00,Emilia-Romagna,4136
2020-06-02 17:00:00,Friuli Venezia Giulia,336
2020-06-02 17:00:00,Lazio,741
2020-06-02 17:00:00,Liguria,1468
2020-06-02 17:00:00,Lombardia,16143
2020-06-02 17:00:00,Marche,987
2020-06-02 17:00:00,Molise,22
2020-06-02 17:00:00,P.A. Bolzano,291
2020-06-02 17:00:00,P.A. Trento,463
2020-06-02 17:00:00,Piemonte,3884
2020-06-02 17:00:00,Puglia,508
2020-06-02 17:00:00,Sardegna,131
2020-06-02 17:00:00,Sicilia,275
2020-06-02 17:00:00,Toscana,1053
2020-06-02 17:00:00,Umbria,76
2020-06-02 17:00:00,Valle d'Aosta,143
2020-06-02 17:00:00,Veneto,1921
2020-06-03 17:00:00,Abruzzo,414
2020-06-03 17:00:00,Basilicata,27
2020-06-03 17:00:00,Calabria,97
2020-06-03 17:00:00,Campania,415
2020-06-03 17:00:00,Emilia-Romagna,4147
2020-06-03 17:00:00,Friuli Venezia Giulia,336
2020-06-03 17:00:00,Lazio,747
2020-06-03 17:00:00,Liguria,1473
2020-06-03 17:00:00,Lombardia,16172
2020-06-03 17:00:00,Marche,987
2020-06-03 17:00:00,Molise,22
2020-06-03 17:00:00,P.A. Bolzano,291
2020-06-03 17:00:00,P.A. Trento,463
2020-06-03 17:00:00,Piemonte,3898
2020-06-03 17:00:00,Puglia,511
2020-06-03 17:00:00,Sardegna,131
2020-06-03 17:00:00,Sicilia,275
2020-06-03 17:00:00,Toscana,1055
2020-06-03 17:00:00,Umbria,76
2020-06-03 17:00:00,Valle d'Aosta,143
2020-06-03 17:00:00,Veneto,1921
2020-06-04 17:00:00,Abruzzo,415
2020-06-04 17:00:00,Basilicata,27
2020-06-04 17:00:00,Calabria,97
2020-06-04 17:00:00,Campania,420
2020-06-04 17:00:00,Emilia-Romagna,4154
2020-06-04 17:00:00,Friuli Venezia Giulia,336
2020-06-04 17:00:00,Lazio,750
2020-06-04 17:00:00,Liguria,1479
2020-06-04 17:00:00,Lombardia,16201
2020-06-04 17:00:00,Marche,988
2020-06-04 17:00:00,Molise,23
2020-06-04 17:00:00,P.A. Bolzano,292
2020-06-04 17:00:00,P.A. Trento,464
2020-06-04 17:00:00,Piemonte,3910
2020-06-04 17:00:00,Puglia,514
2020-06-04 17:00:00,Sardegna,131
2020-06-04 17:00:00,Sicilia,276
2020-06-04 17:00:00,Toscana,1059
2020-06-04 17:00:00,Umbria,76
2020-06-04 17:00:00,Valle d'Aosta,143
