date,region,deaths,ppl,deaths_per_million
2020-02-24,Abruzzo,0,1293941,0.0
2020-02-25,Abruzzo,0,1293941,0.0
2020-02-26,Abruzzo,0,1293941,0.0
2020-02-27,Abruzzo,0,1293941,0.0
2020-02-28,Abruzzo,0,1293941,0.0
2020-02-29,Abruzzo,0,1293941,0.0
2020-03-01,Abruzzo,0,1293941,0.0
2020-03-02,Abruzzo,0,1293941,0.0
2020-03-03,Abruzzo,0,1293941,0.0
2020-03-04,Abruzzo,0,1293941,0.0
2020-03-05,Abruzzo,0,1293941,0.0
2020-03-06,Abruzzo,0,1293941,0.0
2020-03-07,Abruzzo,0,1293941,0.0
2020-03-08,Abruzzo,0,1293941,0.0
2020-03-09,Abruzzo,0,1293941,0.0
2020-03-10,Abruzzo,1,1293941,0.77
2020-03-11,Abruzzo,1,1293941,0.77
2020-03-12,Abruzzo,2,1293941,1.55
2020-03-13,Abruzzo,2,1293941,1.55
2020-03-14,Abruzzo,2,1293941,1.55
2020-03-15,Abruzzo,3,1293941,2.32
2020-03-16,Abruzzo,4,1293941,3.09
2020-03-17,Abruzzo,6,1293941,4.64
2020-03-18,Abruzzo,7,1293941,5.41
2020-03-19,Abruzzo,11,1293941,8.5
2020-03-20,Abruzzo,17,1293941,13.14
2020-03-21,Abruzzo,22,1293941,17.0
2020-03-22,Abruzzo,33,1293941,25.5
2020-03-23,Abruzzo,38,1293941,29.37
2020-03-24,Abruzzo,46,1293941,35.55
2020-03-25,Abruzzo,52,1293941,40.19
2020-03-26,Abruzzo,63,1293941,48.69
2020-03-27,Abruzzo,68,1293941,52.55
2020-03-28,Abruzzo,76,1293941,58.74
2020-03-29,Abruzzo,88,1293941,68.01
2020-03-30,Abruzzo,102,1293941,78.83
2020-03-31,Abruzzo,115,1293941,88.88
2020-04-01,Abruzzo,123,1293941,95.06
2020-04-02,Abruzzo,133,1293941,102.79
2020-04-03,Abruzzo,146,1293941,112.83
2020-04-04,Abruzzo,153,1293941,118.24
2020-04-05,Abruzzo,158,1293941,122.11
2020-04-06,Abruzzo,169,1293941,130.61
2020-04-07,Abruzzo,172,1293941,132.93
2020-04-08,Abruzzo,179,1293941,138.34
2020-04-09,Abruzzo,194,1293941,149.93
2020-04-10,Abruzzo,198,1293941,153.02
2020-04-11,Abruzzo,206,1293941,159.2
2020-04-12,Abruzzo,212,1293941,163.84
2020-04-13,Abruzzo,224,1293941,173.11
2020-04-14,Abruzzo,232,1293941,179.3
2020-04-15,Abruzzo,240,1293941,185.48
2020-04-16,Abruzzo,243,1293941,187.8
2020-04-17,Abruzzo,246,1293941,190.12
2020-04-18,Abruzzo,253,1293941,195.53
2020-04-19,Abruzzo,258,1293941,199.39
2020-04-20,Abruzzo,263,1293941,203.26
2020-04-21,Abruzzo,271,1293941,209.44
2020-04-22,Abruzzo,276,1293941,213.3
2020-04-23,Abruzzo,280,1293941,216.39
2020-04-24,Abruzzo,286,1293941,221.03
2020-04-25,Abruzzo,293,1293941,226.44
2020-04-26,Abruzzo,295,1293941,227.99
2020-04-27,Abruzzo,299,1293941,231.08
2020-04-28,Abruzzo,310,1293941,239.58
2020-04-29,Abruzzo,315,1293941,243.44
2020-04-30,Abruzzo,320,1293941,247.31
2020-05-01,Abruzzo,324,1293941,250.4
2020-05-02,Abruzzo,327,1293941,252.72
2020-05-03,Abruzzo,330,1293941,255.03
2020-05-04,Abruzzo,332,1293941,256.58
2020-05-05,Abruzzo,335,1293941,258.9
2020-05-06,Abruzzo,341,1293941,263.54
2020-05-07,Abruzzo,348,1293941,268.95
2020-05-08,Abruzzo,351,1293941,271.26
2020-05-09,Abruzzo,355,1293941,274.36
2020-05-10,Abruzzo,359,1293941,277.45
2020-05-11,Abruzzo,366,1293941,282.86
2020-05-12,Abruzzo,370,1293941,285.95
2020-05-13,Abruzzo,375,1293941,289.81
2020-05-14,Abruzzo,379,1293941,292.9
2020-05-15,Abruzzo,381,1293941,294.45
2020-05-16,Abruzzo,383,1293941,295.99
2020-05-17,Abruzzo,385,1293941,297.54
2020-05-18,Abruzzo,388,1293941,299.86
2020-05-19,Abruzzo,389,1293941,300.63
2020-05-20,Abruzzo,389,1293941,300.63
2020-05-21,Abruzzo,391,1293941,302.18
2020-05-22,Abruzzo,394,1293941,304.5
2020-05-23,Abruzzo,394,1293941,304.5
2020-05-24,Abruzzo,398,1293941,307.59
2020-05-25,Abruzzo,400,1293941,309.13
2020-05-26,Abruzzo,400,1293941,309.13
2020-05-27,Abruzzo,400,1293941,309.13
2020-05-28,Abruzzo,402,1293941,310.68
2020-05-29,Abruzzo,404,1293941,312.22
2020-05-30,Abruzzo,404,1293941,312.22
2020-05-31,Abruzzo,405,1293941,313.0
2020-06-01,Abruzzo,408,1293941,315.32
2020-06-02,Abruzzo,413,1293941,319.18
2020-06-03,Abruzzo,414,1293941,319.95
2020-06-04,Abruzzo,415,1293941,320.73
2020-06-05,Abruzzo,415,1293941,320.73
2020-06-06,Abruzzo,418,1293941,323.04
2020-06-07,Abruzzo,418,1293941,323.04
2020-06-08,Abruzzo,418,1293941,323.04
2020-06-09,Abruzzo,451,1293941,348.55
2020-06-10,Abruzzo,453,1293941,350.09
2020-06-11,Abruzzo,453,1293941,350.09
2020-06-12,Abruzzo,453,1293941,350.09
2020-06-13,Abruzzo,454,1293941,350.87
2020-06-14,Abruzzo,456,1293941,352.41
2020-06-15,Abruzzo,456,1293941,352.41
2020-06-16,Abruzzo,457,1293941,353.18
2020-06-17,Abruzzo,457,1293941,353.18
2020-06-18,Abruzzo,458,1293941,353.96
2020-06-19,Abruzzo,459,1293941,354.73
2020-06-20,Abruzzo,459,1293941,354.73
2020-06-21,Abruzzo,459,1293941,354.73
2020-06-22,Abruzzo,460,1293941,355.5
2020-06-23,Abruzzo,460,1293941,355.5
2020-06-24,Abruzzo,461,1293941,356.28
2020-06-25,Abruzzo,461,1293941,356.28
2020-06-26,Abruzzo,461,1293941,356.28
2020-06-27,Abruzzo,461,1293941,356.28
2020-06-28,Abruzzo,462,1293941,357.05
2020-06-29,Abruzzo,462,1293941,357.05
2020-06-30,Abruzzo,464,1293941,358.59
2020-07-01,Abruzzo,464,1293941,358.59
2020-07-02,Abruzzo,464,1293941,358.59
2020-07-03,Abruzzo,464,1293941,358.59
2020-07-04,Abruzzo,464,1293941,358.59
2020-07-05,Abruzzo,464,1293941,358.59
2020-07-06,Abruzzo,464,1293941,358.59
2020-07-07,Abruzzo,464,1293941,358.59
2020-07-08,Abruzzo,464,1293941,358.59
2020-07-09,Abruzzo,464,1293941,358.59
2020-07-10,Abruzzo,464,1293941,358.59
2020-07-11,Abruzzo,464,1293941,358.59
2020-07-12,Abruzzo,465,1293941,359.37
2020-07-13,Abruzzo,466,1293941,360.14
2020-07-14,Abruzzo,467,1293941,360.91
2020-07-15,Abruzzo,467,1293941,360.91
2020-07-16,Abruzzo,468,1293941,361.69
2020-07-17,Abruzzo,468,1293941,361.69
2020-07-18,Abruzzo,468,1293941,361.69
2020-07-19,Abruzzo,468,1293941,361.69
2020-07-20,Abruzzo,468,1293941,361.69
2020-07-21,Abruzzo,470,1293941,363.23
2020-07-22,Abruzzo,470,1293941,363.23
2020-07-23,Abruzzo,470,1293941,363.23
2020-07-24,Abruzzo,470,1293941,363.23
2020-07-25,Abruzzo,470,1293941,363.23
2020-07-26,Abruzzo,470,1293941,363.23
2020-07-27,Abruzzo,471,1293941,364.0
2020-07-28,Abruzzo,472,1293941,364.78
2020-07-29,Abruzzo,472,1293941,364.78
2020-07-30,Abruzzo,472,1293941,364.78
2020-07-31,Abruzzo,472,1293941,364.78
2020-08-01,Abruzzo,472,1293941,364.78
2020-08-02,Abruzzo,472,1293941,364.78
2020-08-03,Abruzzo,472,1293941,364.78
2020-08-04,Abruzzo,472,1293941,364.78
2020-08-05,Abruzzo,472,1293941,364.78
2020-08-06,Abruzzo,472,1293941,364.78
2020-08-07,Abruzzo,472,1293941,364.78
2020-08-08,Abruzzo,472,1293941,364.78
2020-08-09,Abruzzo,472,1293941,364.78
2020-08-10,Abruzzo,472,1293941,364.78
2020-08-11,Abruzzo,472,1293941,364.78
2020-08-12,Abruzzo,472,1293941,364.78
2020-08-13,Abruzzo,472,1293941,364.78
2020-08-14,Abruzzo,472,1293941,364.78
2020-08-15,Abruzzo,472,1293941,364.78
2020-08-16,Abruzzo,472,1293941,364.78
2020-08-17,Abruzzo,472,1293941,364.78
2020-08-18,Abruzzo,472,1293941,364.78
2020-08-19,Abruzzo,472,1293941,364.78
2020-08-20,Abruzzo,472,1293941,364.78
2020-08-21,Abruzzo,472,1293941,364.78
2020-08-22,Abruzzo,472,1293941,364.78
2020-08-23,Abruzzo,472,1293941,364.78
2020-08-24,Abruzzo,472,1293941,364.78
2020-08-25,Abruzzo,472,1293941,364.78
2020-08-26,Abruzzo,472,1293941,364.78
2020-08-27,Abruzzo,472,1293941,364.78
2020-08-28,Abruzzo,472,1293941,364.78
2020-08-29,Abruzzo,472,1293941,364.78
2020-08-30,Abruzzo,472,1293941,364.78
2020-08-31,Abruzzo,472,1293941,364.78
2020-09-01,Abruzzo,472,1293941,364.78
2020-09-02,Abruzzo,472,1293941,364.78
2020-09-03,Abruzzo,472,1293941,364.78
2020-09-04,Abruzzo,472,1293941,364.78
2020-09-05,Abruzzo,472,1293941,364.78
2020-09-06,Abruzzo,472,1293941,364.78
2020-09-07,Abruzzo,472,1293941,364.78
2020-09-08,Abruzzo,472,1293941,364.78
2020-09-09,Abruzzo,472,1293941,364.78
2020-09-10,Abruzzo,472,1293941,364.78
2020-09-11,Abruzzo,472,1293941,364.78
2020-09-12,Abruzzo,472,1293941,364.78
2020-09-13,Abruzzo,472,1293941,364.78
2020-09-14,Abruzzo,473,1293941,365.55
2020-09-15,Abruzzo,473,1293941,365.55
2020-09-16,Abruzzo,473,1293941,365.55
2020-09-17,Abruzzo,473,1293941,365.55
2020-09-18,Abruzzo,474,1293941,366.32
2020-09-19,Abruzzo,474,1293941,366.32
2020-09-20,Abruzzo,474,1293941,366.32
2020-09-21,Abruzzo,475,1293941,367.1
2020-09-22,Abruzzo,475,1293941,367.1
2020-09-23,Abruzzo,477,1293941,368.64
2020-09-24,Abruzzo,477,1293941,368.64
2020-09-25,Abruzzo,477,1293941,368.64
2020-09-26,Abruzzo,477,1293941,368.64
2020-09-27,Abruzzo,478,1293941,369.41
2020-09-28,Abruzzo,479,1293941,370.19
2020-09-29,Abruzzo,481,1293941,371.73
2020-09-30,Abruzzo,481,1293941,371.73
2020-10-01,Abruzzo,481,1293941,371.73
2020-10-02,Abruzzo,481,1293941,371.73
2020-10-03,Abruzzo,481,1293941,371.73
2020-10-04,Abruzzo,481,1293941,371.73
2020-10-05,Abruzzo,482,1293941,372.51
2020-10-06,Abruzzo,484,1293941,374.05
2020-10-07,Abruzzo,485,1293941,374.82
2020-10-08,Abruzzo,486,1293941,375.6
2020-10-09,Abruzzo,487,1293941,376.37
2020-10-10,Abruzzo,487,1293941,376.37
2020-10-11,Abruzzo,487,1293941,376.37
2020-10-12,Abruzzo,488,1293941,377.14
2020-10-13,Abruzzo,488,1293941,377.14
2020-10-14,Abruzzo,489,1293941,377.92
2020-10-15,Abruzzo,491,1293941,379.46
2020-10-16,Abruzzo,491,1293941,379.46
2020-10-17,Abruzzo,493,1293941,381.01
2020-10-18,Abruzzo,494,1293941,381.78
2020-10-19,Abruzzo,494,1293941,381.78
2020-10-20,Abruzzo,495,1293941,382.55
2020-10-21,Abruzzo,500,1293941,386.42
2020-10-22,Abruzzo,501,1293941,387.19
2020-10-23,Abruzzo,503,1293941,388.73
2020-10-24,Abruzzo,503,1293941,388.73
2020-10-25,Abruzzo,514,1293941,397.24
2020-10-26,Abruzzo,524,1293941,404.96
2020-10-27,Abruzzo,532,1293941,411.15
2020-10-28,Abruzzo,534,1293941,412.69
2020-10-29,Abruzzo,540,1293941,417.33
2020-10-30,Abruzzo,542,1293941,418.88
2020-10-31,Abruzzo,550,1293941,425.06
2020-11-01,Abruzzo,554,1293941,428.15
2020-11-02,Abruzzo,556,1293941,429.7
2020-11-03,Abruzzo,564,1293941,435.88
2020-11-04,Abruzzo,568,1293941,438.97
2020-11-05,Abruzzo,577,1293941,445.92
2020-11-06,Abruzzo,584,1293941,451.33
2020-11-07,Abruzzo,596,1293941,460.61
2020-11-08,Abruzzo,596,1293941,460.61
2020-11-09,Abruzzo,602,1293941,465.25
2020-11-10,Abruzzo,628,1293941,485.34
2020-11-11,Abruzzo,644,1293941,497.7
2020-11-12,Abruzzo,646,1293941,499.25
2020-11-13,Abruzzo,661,1293941,510.84
2020-11-14,Abruzzo,671,1293941,518.57
2020-11-15,Abruzzo,679,1293941,524.75
2020-11-16,Abruzzo,690,1293941,533.25
2020-11-17,Abruzzo,703,1293941,543.3
2020-11-18,Abruzzo,712,1293941,550.26
2020-11-19,Abruzzo,721,1293941,557.21
2020-11-20,Abruzzo,739,1293941,571.12
2020-11-21,Abruzzo,774,1293941,598.17
2020-11-22,Abruzzo,786,1293941,607.45
2020-11-23,Abruzzo,804,1293941,621.36
2020-11-24,Abruzzo,822,1293941,635.27
2020-11-25,Abruzzo,831,1293941,642.22
2020-11-26,Abruzzo,851,1293941,657.68
2020-11-27,Abruzzo,868,1293941,670.82
2020-11-28,Abruzzo,879,1293941,679.32
2020-11-29,Abruzzo,886,1293941,684.73
2020-11-30,Abruzzo,893,1293941,690.14
2020-12-01,Abruzzo,906,1293941,700.19
2020-12-02,Abruzzo,927,1293941,716.42
2020-12-03,Abruzzo,940,1293941,726.46
2020-12-04,Abruzzo,955,1293941,738.06
2020-12-05,Abruzzo,969,1293941,748.87
2020-12-06,Abruzzo,980,1293941,757.38
2020-12-07,Abruzzo,989,1293941,764.33
2020-12-08,Abruzzo,994,1293941,768.2
2020-12-09,Abruzzo,1003,1293941,775.15
2020-12-10,Abruzzo,1013,1293941,782.88
2020-12-11,Abruzzo,1017,1293941,785.97
2020-12-12,Abruzzo,1029,1293941,795.24
2020-12-13,Abruzzo,1038,1293941,802.2
2020-12-14,Abruzzo,1057,1293941,816.88
2020-12-15,Abruzzo,1072,1293941,828.48
2020-12-16,Abruzzo,1084,1293941,837.75
2020-12-17,Abruzzo,1102,1293941,851.66
2020-02-24,Basilicata,0,553254,0.0
2020-02-25,Basilicata,0,553254,0.0
2020-02-26,Basilicata,0,553254,0.0
2020-02-27,Basilicata,0,553254,0.0
2020-02-28,Basilicata,0,553254,0.0
2020-02-29,Basilicata,0,553254,0.0
2020-03-01,Basilicata,0,553254,0.0
2020-03-02,Basilicata,0,553254,0.0
2020-03-03,Basilicata,0,553254,0.0
2020-03-04,Basilicata,0,553254,0.0
2020-03-05,Basilicata,0,553254,0.0
2020-03-06,Basilicata,0,553254,0.0
2020-03-07,Basilicata,0,553254,0.0
2020-03-08,Basilicata,0,553254,0.0
2020-03-09,Basilicata,0,553254,0.0
2020-03-10,Basilicata,0,553254,0.0
2020-03-11,Basilicata,0,553254,0.0
2020-03-12,Basilicata,0,553254,0.0
2020-03-13,Basilicata,0,553254,0.0
2020-03-14,Basilicata,0,553254,0.0
2020-03-15,Basilicata,0,553254,0.0
2020-03-16,Basilicata,0,553254,0.0
2020-03-17,Basilicata,0,553254,0.0
2020-03-18,Basilicata,0,553254,0.0
2020-03-19,Basilicata,0,553254,0.0
2020-03-20,Basilicata,0,553254,0.0
2020-03-21,Basilicata,0,553254,0.0
2020-03-22,Basilicata,0,553254,0.0
2020-03-23,Basilicata,1,553254,1.81
2020-03-24,Basilicata,1,553254,1.81
2020-03-25,Basilicata,1,553254,1.81
2020-03-26,Basilicata,1,553254,1.81
2020-03-27,Basilicata,3,553254,5.42
2020-03-28,Basilicata,3,553254,5.42
2020-03-29,Basilicata,4,553254,7.23
2020-03-30,Basilicata,5,553254,9.04
2020-03-31,Basilicata,7,553254,12.65
2020-04-01,Basilicata,9,553254,16.27
2020-04-02,Basilicata,10,553254,18.07
2020-04-03,Basilicata,11,553254,19.88
2020-04-04,Basilicata,11,553254,19.88
2020-04-05,Basilicata,13,553254,23.5
2020-04-06,Basilicata,13,553254,23.5
2020-04-07,Basilicata,14,553254,25.3
2020-04-08,Basilicata,14,553254,25.3
2020-04-09,Basilicata,15,553254,27.11
2020-04-10,Basilicata,15,553254,27.11
2020-04-11,Basilicata,17,553254,30.73
2020-04-12,Basilicata,18,553254,32.53
2020-04-13,Basilicata,18,553254,32.53
2020-04-14,Basilicata,19,553254,34.34
2020-04-15,Basilicata,21,553254,37.96
2020-04-16,Basilicata,22,553254,39.76
2020-04-17,Basilicata,22,553254,39.76
2020-04-18,Basilicata,23,553254,41.57
2020-04-19,Basilicata,24,553254,43.38
2020-04-20,Basilicata,24,553254,43.38
2020-04-21,Basilicata,24,553254,43.38
2020-04-22,Basilicata,24,553254,43.38
2020-04-23,Basilicata,24,553254,43.38
2020-04-24,Basilicata,24,553254,43.38
2020-04-25,Basilicata,25,553254,45.19
2020-04-26,Basilicata,25,553254,45.19
2020-04-27,Basilicata,25,553254,45.19
2020-04-28,Basilicata,25,553254,45.19
2020-04-29,Basilicata,25,553254,45.19
2020-04-30,Basilicata,25,553254,45.19
2020-05-01,Basilicata,25,553254,45.19
2020-05-02,Basilicata,25,553254,45.19
2020-05-03,Basilicata,25,553254,45.19
2020-05-04,Basilicata,25,553254,45.19
2020-05-05,Basilicata,25,553254,45.19
2020-05-06,Basilicata,25,553254,45.19
2020-05-07,Basilicata,26,553254,46.99
2020-05-08,Basilicata,26,553254,46.99
2020-05-09,Basilicata,27,553254,48.8
2020-05-10,Basilicata,27,553254,48.8
2020-05-11,Basilicata,27,553254,48.8
2020-05-12,Basilicata,27,553254,48.8
2020-05-13,Basilicata,27,553254,48.8
2020-05-14,Basilicata,27,553254,48.8
2020-05-15,Basilicata,27,553254,48.8
2020-05-16,Basilicata,27,553254,48.8
2020-05-17,Basilicata,27,553254,48.8
2020-05-18,Basilicata,27,553254,48.8
2020-05-19,Basilicata,27,553254,48.8
2020-05-20,Basilicata,27,553254,48.8
2020-05-21,Basilicata,27,553254,48.8
2020-05-22,Basilicata,27,553254,48.8
2020-05-23,Basilicata,27,553254,48.8
2020-05-24,Basilicata,27,553254,48.8
2020-05-25,Basilicata,27,553254,48.8
2020-05-26,Basilicata,27,553254,48.8
2020-05-27,Basilicata,27,553254,48.8
2020-05-28,Basilicata,27,553254,48.8
2020-05-29,Basilicata,27,553254,48.8
2020-05-30,Basilicata,27,553254,48.8
2020-05-31,Basilicata,27,553254,48.8
2020-06-01,Basilicata,27,553254,48.8
2020-06-02,Basilicata,27,553254,48.8
2020-06-03,Basilicata,27,553254,48.8
2020-06-04,Basilicata,27,553254,48.8
2020-06-05,Basilicata,27,553254,48.8
2020-06-06,Basilicata,27,553254,48.8
2020-06-07,Basilicata,27,553254,48.8
2020-06-08,Basilicata,27,553254,48.8
2020-06-09,Basilicata,27,553254,48.8
2020-06-10,Basilicata,27,553254,48.8
2020-06-11,Basilicata,27,553254,48.8
2020-06-12,Basilicata,27,553254,48.8
2020-06-13,Basilicata,27,553254,48.8
2020-06-14,Basilicata,27,553254,48.8
2020-06-15,Basilicata,27,553254,48.8
2020-06-16,Basilicata,27,553254,48.8
2020-06-17,Basilicata,27,553254,48.8
2020-06-18,Basilicata,27,553254,48.8
2020-06-19,Basilicata,27,553254,48.8
2020-06-20,Basilicata,27,553254,48.8
2020-06-21,Basilicata,27,553254,48.8
2020-06-22,Basilicata,27,553254,48.8
2020-06-23,Basilicata,27,553254,48.8
2020-06-24,Basilicata,27,553254,48.8
2020-06-25,Basilicata,27,553254,48.8
2020-06-26,Basilicata,27,553254,48.8
2020-06-27,Basilicata,27,553254,48.8
2020-06-28,Basilicata,27,553254,48.8
2020-06-29,Basilicata,27,553254,48.8
2020-06-30,Basilicata,27,553254,48.8
2020-07-01,Basilicata,27,553254,48.8
2020-07-02,Basilicata,27,553254,48.8
2020-07-03,Basilicata,27,553254,48.8
2020-07-04,Basilicata,27,553254,48.8
2020-07-05,Basilicata,27,553254,48.8
2020-07-06,Basilicata,27,553254,48.8
2020-07-07,Basilicata,27,553254,48.8
2020-07-08,Basilicata,27,553254,48.8
2020-07-09,Basilicata,27,553254,48.8
2020-07-10,Basilicata,27,553254,48.8
2020-07-11,Basilicata,27,553254,48.8
2020-07-12,Basilicata,27,553254,48.8
2020-07-13,Basilicata,27,553254,48.8
2020-07-14,Basilicata,27,553254,48.8
2020-07-15,Basilicata,27,553254,48.8
2020-07-16,Basilicata,27,553254,48.8
2020-07-17,Basilicata,27,553254,48.8
2020-07-18,Basilicata,27,553254,48.8
2020-07-19,Basilicata,28,553254,50.61
2020-07-20,Basilicata,28,553254,50.61
2020-07-21,Basilicata,28,553254,50.61
2020-07-22,Basilicata,28,553254,50.61
2020-07-23,Basilicata,28,553254,50.61
2020-07-24,Basilicata,28,553254,50.61
2020-07-25,Basilicata,28,553254,50.61
2020-07-26,Basilicata,28,553254,50.61
2020-07-27,Basilicata,28,553254,50.61
2020-07-28,Basilicata,28,553254,50.61
2020-07-29,Basilicata,28,553254,50.61
2020-07-30,Basilicata,28,553254,50.61
2020-07-31,Basilicata,28,553254,50.61
2020-08-01,Basilicata,28,553254,50.61
2020-08-02,Basilicata,28,553254,50.61
2020-08-03,Basilicata,28,553254,50.61
2020-08-04,Basilicata,28,553254,50.61
2020-08-05,Basilicata,28,553254,50.61
2020-08-06,Basilicata,28,553254,50.61
2020-08-07,Basilicata,28,553254,50.61
2020-08-08,Basilicata,28,553254,50.61
2020-08-09,Basilicata,28,553254,50.61
2020-08-10,Basilicata,28,553254,50.61
2020-08-11,Basilicata,28,553254,50.61
2020-08-12,Basilicata,28,553254,50.61
2020-08-13,Basilicata,28,553254,50.61
2020-08-14,Basilicata,28,553254,50.61
2020-08-15,Basilicata,28,553254,50.61
2020-08-16,Basilicata,28,553254,50.61
2020-08-17,Basilicata,28,553254,50.61
2020-08-18,Basilicata,28,553254,50.61
2020-08-19,Basilicata,28,553254,50.61
2020-08-20,Basilicata,28,553254,50.61
2020-08-21,Basilicata,28,553254,50.61
2020-08-22,Basilicata,28,553254,50.61
2020-08-23,Basilicata,28,553254,50.61
2020-08-24,Basilicata,28,553254,50.61
2020-08-25,Basilicata,28,553254,50.61
2020-08-26,Basilicata,28,553254,50.61
2020-08-27,Basilicata,28,553254,50.61
2020-08-28,Basilicata,28,553254,50.61
2020-08-29,Basilicata,28,553254,50.61
2020-08-30,Basilicata,28,553254,50.61
2020-08-31,Basilicata,28,553254,50.61
2020-09-01,Basilicata,28,553254,50.61
2020-09-02,Basilicata,28,553254,50.61
2020-09-03,Basilicata,28,553254,50.61
2020-09-04,Basilicata,28,553254,50.61
2020-09-05,Basilicata,28,553254,50.61
2020-09-06,Basilicata,28,553254,50.61
2020-09-07,Basilicata,28,553254,50.61
2020-09-08,Basilicata,28,553254,50.61
2020-09-09,Basilicata,28,553254,50.61
2020-09-10,Basilicata,28,553254,50.61
2020-09-11,Basilicata,28,553254,50.61
2020-09-12,Basilicata,28,553254,50.61
2020-09-13,Basilicata,28,553254,50.61
2020-09-14,Basilicata,28,553254,50.61
2020-09-15,Basilicata,28,553254,50.61
2020-09-16,Basilicata,28,553254,50.61
2020-09-17,Basilicata,28,553254,50.61
2020-09-18,Basilicata,28,553254,50.61
2020-09-19,Basilicata,28,553254,50.61
2020-09-20,Basilicata,28,553254,50.61
2020-09-21,Basilicata,28,553254,50.61
2020-09-22,Basilicata,28,553254,50.61
2020-09-23,Basilicata,28,553254,50.61
2020-09-24,Basilicata,28,553254,50.61
2020-09-25,Basilicata,28,553254,50.61
2020-09-26,Basilicata,28,553254,50.61
2020-09-27,Basilicata,29,553254,52.42
2020-09-28,Basilicata,29,553254,52.42
2020-09-29,Basilicata,29,553254,52.42
2020-09-30,Basilicata,29,553254,52.42
2020-10-01,Basilicata,29,553254,52.42
2020-10-02,Basilicata,30,553254,54.22
2020-10-03,Basilicata,33,553254,59.65
2020-10-04,Basilicata,33,553254,59.65
2020-10-05,Basilicata,33,553254,59.65
2020-10-06,Basilicata,33,553254,59.65
2020-10-07,Basilicata,35,553254,63.26
2020-10-08,Basilicata,35,553254,63.26
2020-10-09,Basilicata,35,553254,63.26
2020-10-10,Basilicata,35,553254,63.26
2020-10-11,Basilicata,35,553254,63.26
2020-10-12,Basilicata,35,553254,63.26
2020-10-13,Basilicata,37,553254,66.88
2020-10-14,Basilicata,37,553254,66.88
2020-10-15,Basilicata,37,553254,66.88
2020-10-16,Basilicata,38,553254,68.68
2020-10-17,Basilicata,38,553254,68.68
2020-10-18,Basilicata,39,553254,70.49
2020-10-19,Basilicata,39,553254,70.49
2020-10-20,Basilicata,39,553254,70.49
2020-10-21,Basilicata,39,553254,70.49
2020-10-22,Basilicata,42,553254,75.91
2020-10-23,Basilicata,42,553254,75.91
2020-10-24,Basilicata,44,553254,79.53
2020-10-25,Basilicata,44,553254,79.53
2020-10-26,Basilicata,44,553254,79.53
2020-10-27,Basilicata,44,553254,79.53
2020-10-28,Basilicata,47,553254,84.95
2020-10-29,Basilicata,47,553254,84.95
2020-10-30,Basilicata,48,553254,86.76
2020-10-31,Basilicata,49,553254,88.57
2020-11-01,Basilicata,49,553254,88.57
2020-11-02,Basilicata,51,553254,92.18
2020-11-03,Basilicata,54,553254,97.6
2020-11-04,Basilicata,54,553254,97.6
2020-11-05,Basilicata,56,553254,101.22
2020-11-06,Basilicata,59,553254,106.64
2020-11-07,Basilicata,63,553254,113.87
2020-11-08,Basilicata,64,553254,115.68
2020-11-09,Basilicata,64,553254,115.68
2020-11-10,Basilicata,66,553254,119.29
2020-11-11,Basilicata,69,553254,124.72
2020-11-12,Basilicata,72,553254,130.14
2020-11-13,Basilicata,73,553254,131.95
2020-11-14,Basilicata,78,553254,140.98
2020-11-15,Basilicata,79,553254,142.79
2020-11-16,Basilicata,85,553254,153.64
2020-11-17,Basilicata,85,553254,153.64
2020-11-18,Basilicata,99,553254,178.94
2020-11-19,Basilicata,101,553254,182.56
2020-11-20,Basilicata,104,553254,187.98
2020-11-21,Basilicata,110,553254,198.82
2020-11-22,Basilicata,110,553254,198.82
2020-11-23,Basilicata,114,553254,206.05
2020-11-24,Basilicata,130,553254,234.97
2020-11-25,Basilicata,133,553254,240.4
2020-11-26,Basilicata,136,553254,245.82
2020-11-27,Basilicata,139,553254,251.24
2020-11-28,Basilicata,142,553254,256.66
2020-11-29,Basilicata,145,553254,262.09
2020-11-30,Basilicata,153,553254,276.55
2020-12-01,Basilicata,153,553254,276.55
2020-12-02,Basilicata,153,553254,276.55
2020-12-03,Basilicata,158,553254,285.58
2020-12-04,Basilicata,161,553254,291.01
2020-12-05,Basilicata,169,553254,305.47
2020-12-06,Basilicata,175,553254,316.31
2020-12-07,Basilicata,180,553254,325.35
2020-12-08,Basilicata,181,553254,327.16
2020-12-09,Basilicata,183,553254,330.77
2020-12-10,Basilicata,189,553254,341.62
2020-12-11,Basilicata,195,553254,352.46
2020-12-12,Basilicata,196,553254,354.27
2020-12-13,Basilicata,202,553254,365.11
2020-12-14,Basilicata,207,553254,374.15
2020-12-15,Basilicata,212,553254,383.19
2020-12-16,Basilicata,212,553254,383.19
2020-12-17,Basilicata,217,553254,392.22
2020-02-24,Calabria,0,1894110,0.0
2020-02-25,Calabria,0,1894110,0.0
2020-02-26,Calabria,0,1894110,0.0
2020-02-27,Calabria,0,1894110,0.0
2020-02-28,Calabria,0,1894110,0.0
2020-02-29,Calabria,0,1894110,0.0
2020-03-01,Calabria,0,1894110,0.0
2020-03-02,Calabria,0,1894110,0.0
2020-03-03,Calabria,0,1894110,0.0
2020-03-04,Calabria,0,1894110,0.0
2020-03-05,Calabria,0,1894110,0.0
